date,state,cases_new,checkins,unique_ind,unique_loc
2020-10-14,Kelantan,0,,,
2020-10-14,Melaka,2,,,
2020-10-14,Negeri Sembilan,1,,,
2020-10-14,Pahang,0,,,
2020-10-14,Perak,3,,,
2020-10-14,Perlis,0,,,
2020-10-14,Penang,17,,,
2020-10-14,Sabah,429,,,
2020-10-14,Sarawak,3,,,
2020-10-14,Selangor,68,,,
2020-10-14,Terengganu,0,,,
2020-10-14,Kuala Lumpur,12,,,
2020-10-14,Labuan,8,,,
2020-10-14,Putrajaya,1,,,
2020-10-15,Johor,0,,,
2020-10-15,Kedah,31,,,
2020-10-15,Kelantan,2,,,
2020-10-15,Melaka,2,,,
2020-10-15,Negeri Sembilan,11,,,
2020-10-15,Pahang,0,,,
2020-10-15,Perak,52,,,
2020-10-15,Perlis,0,,,
2020-10-15,Penang,16,,,
2020-10-15,Sabah,304,,,
2020-10-15,Sarawak,4,,,
2020-10-15,Selangor,150,,,
2020-10-15,Terengganu,0,,,
2020-10-15,Kuala Lumpur,10,,,
2020-10-15,Labuan,6,,,
2020-10-15,Putrajaya,1,,,
2020-10-16,Johor,5,,,
2020-10-16,Kedah,7,,,
2020-10-16,Kelantan,0,,,
2020-10-16,Melaka,3,,,
2020-10-16,Negeri Sembilan,1,,,
2020-10-16,Pahang,1,,,
2020-10-16,Perak,9,,,
2020-10-16,Perlis,0,,,
2020-10-16,Penang,33,,,
2020-10-16,Sabah,489,,,
2020-10-16,Sarawak,0,,,
2020-10-16,Selangor,50,,,
2020-10-16,Terengganu,0,,,
2020-10-16,Kuala Lumpur,10,,,
2020-10-16,Labuan,19,,,
2020-10-16,Putrajaya,2,,,
2020-10-17,Johor,2,,,
2020-10-17,Kedah,38,,,
2020-10-17,Kelantan,0,,,
2020-10-17,Melaka,1,,,
2020-10-17,Negeri Sembilan,1,,,
2020-10-17,Pahang,0,,,
2020-10-17,Perak,4,,,
2020-10-17,Perlis,0,,,
2020-10-17,Penang,189,,,
2020-10-17,Sabah,451,,,
2020-10-17,Sarawak,4,,,
2020-10-17,Selangor,159,,,
2020-10-17,Terengganu,3,,,
2020-10-17,Kuala Lumpur,15,,,
2020-10-17,Labuan,0,,,
2020-10-17,Putrajaya,2,,,
2020-10-18,Johor,1,,,
2020-10-18,Kedah,9,,,
2020-10-18,Kelantan,0,,,
2020-10-18,Melaka,1,,,
2020-10-18,Negeri Sembilan,3,,,
2020-10-18,Pahang,0,,,
2020-10-18,Perak,10,,,
2020-10-18,Perlis,0,,,
2020-10-18,Penang,45,,,
2020-10-18,Sabah,702,,,
2020-10-18,Sarawak,5,,,
2020-10-18,Selangor,77,,,
2020-10-18,Terengganu,2,,,
2020-10-18,Kuala Lumpur,7,,,
2020-10-18,Labuan,9,,,
2020-10-18,Putrajaya,0,,,
2020-10-19,Johor,2,,,
2020-10-19,Kedah,3,,,
2020-10-19,Kelantan,0,,,
2020-10-19,Melaka,16,,,
2020-10-19,Negeri Sembilan,4,,,
2020-10-19,Pahang,1,,,
2020-10-19,Perak,18,,,
2020-10-19,Perlis,0,,,
2020-10-19,Penang,26,,,
2020-10-19,Sabah,643,,,
2020-10-19,Sarawak,0,,,
2020-10-19,Selangor,107,,,
2020-10-19,Terengganu,1,,,
2020-10-19,Kuala Lumpur,7,,,
2020-10-19,Labuan,34,,,
2020-10-19,Putrajaya,3,,,
2020-10-20,Johor,1,,,
2020-10-20,Kedah,17,,,
2020-10-20,Kelantan,1,,,
2020-10-20,Melaka,0,,,
2020-10-20,Negeri Sembilan,6,,,
2020-10-20,Pahang,0,,,
2020-10-20,Perak,9,,,
2020-10-20,Perlis,0,,,
2020-10-20,Penang,8,,,
2020-10-20,Sabah,673,,,
2020-10-20,Sarawak,1,,,
2020-10-20,Selangor,132,,,
2020-10-20,Terengganu,0,,,
2020-10-20,Kuala Lumpur,7,,,
2020-10-20,Labuan,6,,,
2020-10-20,Putrajaya,1,,,
2020-10-21,Johor,0,,,
2020-10-21,Kedah,7,,,
2020-10-21,Kelantan,1,,,
2020-10-21,Melaka,3,,,
2020-10-21,Negeri Sembilan,9,,,
2020-10-21,Pahang,1,,,
2020-10-21,Perak,7,,,
2020-10-21,Perlis,0,,,
2020-10-21,Penang,12,,,
2020-10-21,Sabah,535,,,
2020-10-21,Sarawak,0,,,
2020-10-21,Selangor,116,,,
2020-10-21,Terengganu,0,,,
2020-10-21,Kuala Lumpur,26,,,
2020-10-21,Labuan,9,,,
2020-10-21,Putrajaya,6,,,
2020-10-22,Johor,1,,,
2020-10-22,Kedah,3,,,
2020-10-22,Kelantan,3,,,
2020-10-22,Melaka,3,,,
2020-10-22,Negeri Sembilan,38,,,
2020-10-22,Pahang,2,,,
2020-10-22,Perak,14,,,
2020-10-22,Perlis,0,,,
2020-10-22,Penang,10,,,
2020-10-22,Sabah,578,,,
2020-10-22,Sarawak,1,,,
2020-10-22,Selangor,137,,,
2020-10-22,Terengganu,1,,,
2020-10-22,Kuala Lumpur,23,,,
2020-10-22,Labuan,29,,,
2020-10-22,Putrajaya,4,,,
2020-10-23,Johor,4,,,
2020-10-23,Kedah,1,,,
2020-10-23,Kelantan,0,,,
2020-10-23,Melaka,0,,,
2020-10-23,Negeri Sembilan,37,,,
2020-10-23,Pahang,1,,,
2020-10-23,Perak,4,,,
2020-10-23,Perlis,0,,,
2020-10-23,Penang,39,,,
2020-10-23,Sabah,528,,,
2020-10-23,Sarawak,2,,,
2020-10-23,Selangor,62,,,
2020-10-23,Terengganu,2,,,
2020-10-23,Kuala Lumpur,11,,,
2020-10-23,Labuan,19,,,
2020-10-23,Putrajaya,0,,,
2020-10-24,Johor,7,,,
2020-10-24,Kedah,76,,,
2020-10-24,Kelantan,0,,,
2020-10-24,Melaka,3,,,
2020-10-24,Negeri Sembilan,96,,,
2020-10-24,Pahang,0,,,
2020-10-24,Perak,10,,,
2020-10-24,Perlis,0,,,
2020-10-24,Penang,23,,,
2020-10-24,Sabah,889,,,
2020-10-24,Sarawak,8,,,
2020-10-24,Selangor,76,,,
2020-10-24,Terengganu,0,,,
2020-10-24,Kuala Lumpur,19,,,
2020-10-24,Labuan,21,,,
2020-10-24,Putrajaya,0,,,
2020-10-25,Johor,15,,,
2020-10-25,Kedah,1,,,
2020-10-25,Kelantan,1,,,
2020-10-25,Melaka,0,,,
2020-10-25,Negeri Sembilan,22,,,
2020-10-25,Pahang,0,,,
2020-10-25,Perak,6,,,
2020-10-25,Perlis,0,,,
2020-10-25,Penang,97,,,
2020-10-25,Sabah,533,,,
2020-10-25,Sarawak,16,,,
2020-10-25,Selangor,88,,,
2020-10-25,Terengganu,7,,,
2020-10-25,Kuala Lumpur,10,,,
2020-10-25,Labuan,26,,,
2020-10-25,Putrajaya,1,,,
2020-10-26,Johor,4,,,
2020-10-26,Kedah,3,,,
2020-10-26,Kelantan,0,,,
2020-10-26,Melaka,2,,,
2020-10-26,Negeri Sembilan,25,,,
2020-10-26,Pahang,0,,,
2020-10-26,Perak,8,,,
2020-10-26,Perlis,0,,,
2020-10-26,Penang,61,,,
2020-10-26,Sabah,927,,,
2020-10-26,Sarawak,7,,,
2020-10-26,Selangor,177,,,
2020-10-26,Terengganu,3,,,
2020-10-26,Kuala Lumpur,17,,,
2020-10-26,Labuan,6,,,
2020-10-26,Putrajaya,0,,,
2020-10-27,Johor,8,,,
2020-10-27,Kedah,4,,,
2020-10-27,Kelantan,0,,,
2020-10-27,Melaka,0,,,
2020-10-27,Negeri Sembilan,155,,,
2020-10-27,Pahang,0,,,
2020-10-27,Perak,11,,,
2020-10-27,Perlis,0,,,
2020-10-27,Penang,13,,,
2020-10-27,Sabah,410,,,
2020-10-27,Sarawak,16,,,
2020-10-27,Selangor,126,,,
2020-10-27,Terengganu,4,,,
2020-10-27,Kuala Lumpur,11,,,
2020-10-27,Labuan,76,,,
2020-10-27,Putrajaya,1,,,
2020-10-28,Johor,8,,,
2020-10-28,Kedah,28,,,
2020-10-28,Kelantan,0,,,
2020-10-28,Melaka,0,,,
2020-10-28,Negeri Sembilan,24,,,
2020-10-28,Pahang,0,,,
2020-10-28,Perak,6,,,
2020-10-28,Perlis,0,,,
2020-10-28,Penang,19,,,
2020-10-28,Sabah,546,,,
2020-10-28,Sarawak,27,,,
2020-10-28,Selangor,89,,,
2020-10-28,Terengganu,11,,,
2020-10-28,Kuala Lumpur,14,,,
2020-10-28,Labuan,29,,,
2020-10-28,Putrajaya,0,,,
2020-10-29,Johor,10,,,
2020-10-29,Kedah,37,,,
2020-10-29,Kelantan,0,,,
2020-10-29,Melaka,1,,,
2020-10-29,Negeri Sembilan,43,,,
2020-10-29,Pahang,1,,,
2020-10-29,Perak,5,,,
2020-10-29,Perlis,0,,,
2020-10-29,Penang,13,,,
2020-10-29,Sabah,352,,,
2020-10-29,Sarawak,10,,,
2020-10-29,Selangor,135,,,
2020-10-29,Terengganu,1,,,
2020-10-29,Kuala Lumpur,23,,,
2020-10-29,Labuan,17,,,
2020-10-29,Putrajaya,1,,,
2020-10-30,Johor,9,,,
2020-10-30,Kedah,5,,,
2020-10-30,Kelantan,0,,,
2020-10-30,Melaka,0,,,
2020-10-30,Negeri Sembilan,23,,,
2020-10-30,Pahang,0,,,
2020-10-30,Perak,10,,,
2020-10-30,Perlis,0,,,
2020-10-30,Penang,35,,,
2020-10-30,Sabah,466,,,
2020-10-30,Sarawak,16,,,
2020-10-30,Selangor,150,,,
2020-10-30,Terengganu,0,,,
2020-10-30,Kuala Lumpur,19,,,
2020-10-30,Labuan,65,,,
2020-10-30,Putrajaya,1,,,
2020-10-31,Johor,0,,,
2020-10-31,Kedah,2,,,
2020-10-31,Kelantan,1,,,
2020-10-31,Melaka,0,,,
2020-10-31,Negeri Sembilan,25,,,
2020-10-31,Pahang,1,,,
2020-10-31,Perak,6,,,
2020-10-31,Perlis,0,,,
2020-10-31,Penang,2,,,
2020-10-31,Sabah,529,,,
2020-10-31,Sarawak,9,,,
2020-10-31,Selangor,55,,,
2020-10-31,Terengganu,2,,,
2020-10-31,Kuala Lumpur,11,,,
2020-10-31,Labuan,12,,,
2020-10-31,Putrajaya,4,,,
2020-11-01,Johor,1,,,
2020-11-01,Kedah,1,,,
2020-11-01,Kelantan,0,,,
2020-11-01,Melaka,1,,,
2020-11-01,Negeri Sembilan,8,,,
2020-11-01,Pahang,0,,,
2020-11-01,Perak,5,,,
2020-11-01,Perlis,0,,,
2020-11-01,Penang,23,,,
2020-11-01,Sabah,644,,,
2020-11-01,Sarawak,11,,,
2020-11-01,Selangor,225,,,
2020-11-01,Terengganu,15,,,
2020-11-01,Kuala Lumpur,4,,,
2020-11-01,Labuan,18,,,
2020-11-01,Putrajaya,1,,,
2020-11-02,Johor,9,,,
2020-11-02,Kedah,3,,,
2020-11-02,Kelantan,2,,,
2020-11-02,Melaka,0,,,
2020-11-02,Negeri Sembilan,16,,,
2020-11-02,Pahang,1,,,
2020-11-02,Perak,3,,,
2020-11-02,Perlis,0,,,
2020-11-02,Penang,21,,,
2020-11-02,Sabah,503,,,
2020-11-02,Sarawak,14,,,
2020-11-02,Selangor,129,,,
2020-11-02,Terengganu,0,,,
2020-11-02,Kuala Lumpur,22,,,
2020-11-02,Labuan,105,,,
2020-11-02,Putrajaya,6,,,
2020-11-03,Johor,1,,,
2020-11-03,Kedah,12,,,
2020-11-03,Kelantan,0,,,
2020-11-03,Melaka,1,,,
2020-11-03,Negeri Sembilan,71,,,
2020-11-03,Pahang,0,,,
2020-11-03,Perak,3,,,
2020-11-03,Perlis,0,,,
2020-11-03,Penang,35,,,
2020-11-03,Sabah,678,,,
2020-11-03,Sarawak,21,,,
2020-11-03,Selangor,125,,,
2020-11-03,Terengganu,1,,,
2020-11-03,Kuala Lumpur,22,,,
2020-11-03,Labuan,81,,,
2020-11-03,Putrajaya,3,,,
2020-11-04,Johor,2,,,
2020-11-04,Kedah,25,,,
2020-11-04,Kelantan,2,,,
2020-11-04,Melaka,0,,,
2020-11-04,Negeri Sembilan,44,,,
2020-11-04,Pahang,0,,,
2020-11-04,Perak,6,,,
2020-11-04,Perlis,0,,,
2020-11-04,Penang,23,,,
2020-11-04,Sabah,646,,,
2020-11-04,Sarawak,9,,,
2020-11-04,Selangor,231,,,
2020-11-04,Terengganu,3,,,
2020-11-04,Kuala Lumpur,9,,,
2020-11-04,Labuan,28,,,
2020-11-04,Putrajaya,4,,,
2020-11-05,Johor,2,,,
2020-11-05,Kedah,7,,,
2020-11-05,Kelantan,0,,,
2020-11-05,Melaka,5,,,
2020-11-05,Negeri Sembilan,90,,,
2020-11-05,Pahang,0,,,
2020-11-05,Perak,6,,,
2020-11-05,Perlis,0,,,
2020-11-05,Penang,36,,,
2020-11-05,Sabah,564,,,
2020-11-05,Sarawak,6,,,
2020-11-05,Selangor,180,,,
2020-11-05,Terengganu,0,,,
2020-11-05,Kuala Lumpur,17,,,
2020-11-05,Labuan,95,,,
2020-11-05,Putrajaya,1,,,
2020-11-06,Johor,4,,,
2020-11-06,Kedah,19,,,
2020-11-06,Kelantan,0,,,
2020-11-06,Melaka,2,,,
2020-11-06,Negeri Sembilan,45,,,
2020-11-06,Pahang,0,,,
2020-11-06,Perak,18,,,
2020-11-06,Perlis,0,,,
2020-11-06,Penang,192,,,
2020-11-06,Sabah,1199,,,
2020-11-06,Sarawak,18,,,
2020-11-06,Selangor,164,,,
2020-11-06,Terengganu,8,,,
2020-11-06,Kuala Lumpur,18,,,
2020-11-06,Labuan,59,,,
2020-11-06,Putrajaya,9,,,
2020-11-07,Johor,5,,,
2020-11-07,Kedah,15,,,
2020-11-07,Kelantan,0,,,
2020-11-07,Melaka,2,,,
2020-11-07,Negeri Sembilan,68,,,
2020-11-07,Pahang,0,,,
2020-11-07,Perak,37,,,
2020-11-07,Perlis,0,,,
2020-11-07,Penang,18,,,
2020-11-07,Sabah,616,,,
2020-11-07,Sarawak,25,,,
2020-11-07,Selangor,247,,,
2020-11-07,Terengganu,3,,,
2020-11-07,Kuala Lumpur,28,,,
2020-11-07,Labuan,104,,,
2020-11-07,Putrajaya,0,,,
2020-11-08,Johor,1,,,
2020-11-08,Kedah,3,,,
2020-11-08,Kelantan,2,,,
2020-11-08,Melaka,5,,,
2020-11-08,Negeri Sembilan,104,,,
2020-11-08,Pahang,0,,,
2020-11-08,Perak,7,,,
2020-11-08,Perlis,0,,,
2020-11-08,Penang,18,,,
2020-11-08,Sabah,524,,,
2020-11-08,Sarawak,2,,,
2020-11-08,Selangor,148,,,
2020-11-08,Terengganu,1,,,
2020-11-08,Kuala Lumpur,11,,,
2020-11-08,Labuan,24,,,
2020-11-08,Putrajaya,2,,,
2020-11-09,Johor,10,,,
2020-11-09,Kedah,8,,,
2020-11-09,Kelantan,2,,,
2020-11-09,Melaka,5,,,
2020-11-09,Negeri Sembilan,260,,,
2020-11-09,Pahang,0,,,
2020-11-09,Perak,51,,,
2020-11-09,Perlis,0,,,
2020-11-09,Penang,34,,,
2020-11-09,Sabah,370,,,
2020-11-09,Sarawak,4,,,
2020-11-09,Selangor,138,,,
2020-11-09,Terengganu,0,,,
2020-11-09,Kuala Lumpur,22,,,
2020-11-09,Labuan,63,,,
2020-11-09,Putrajaya,5,,,
2020-11-10,Johor,8,,,
2020-11-10,Kedah,3,,,
2020-11-10,Kelantan,9,,,
2020-11-10,Melaka,0,,,
2020-11-10,Negeri Sembilan,141,,,
2020-11-10,Pahang,0,,,
2020-11-10,Perak,12,,,
2020-11-10,Perlis,0,,,
2020-11-10,Penang,27,,,
2020-11-10,Sabah,397,,,
2020-11-10,Sarawak,6,,,
2020-11-10,Selangor,236,,,
2020-11-10,Terengganu,0,,,
2020-11-10,Kuala Lumpur,19,,,
2020-11-10,Labuan,8,,,
2020-11-10,Putrajaya,3,,,
2020-11-11,Johor,10,,,
2020-11-11,Kedah,17,,,
2020-11-11,Kelantan,1,,,
2020-11-11,Melaka,6,,,
2020-11-11,Negeri Sembilan,225,,,
2020-11-11,Pahang,0,,,
2020-11-11,Perak,14,,,
2020-11-11,Perlis,2,,,
2020-11-11,Penang,26,,,
2020-11-11,Sabah,259,,,
2020-11-11,Sarawak,14,,,
2020-11-11,Selangor,178,,,
2020-11-11,Terengganu,0,,,
2020-11-11,Kuala Lumpur,21,,,
2020-11-11,Labuan,46,,,
2020-11-11,Putrajaya,3,,,
2020-11-12,Johor,8,,,
2020-11-12,Kedah,3,,,
2020-11-12,Kelantan,2,,,
2020-11-12,Melaka,8,,,
2020-11-12,Negeri Sembilan,240,,,
2020-11-12,Pahang,0,,,
2020-11-12,Perak,9,,,
2020-11-12,Perlis,0,,,
2020-11-12,Penang,63,,,
2020-11-12,Sabah,319,,,
2020-11-12,Sarawak,8,,,
2020-11-12,Selangor,174,,,
2020-11-12,Terengganu,0,,,
2020-11-12,Kuala Lumpur,49,,,
2020-11-12,Labuan,35,,,
2020-11-12,Putrajaya,1,,,
2020-11-13,Johor,3,,,
2020-11-13,Kedah,5,,,
2020-11-13,Kelantan,5,,,
2020-11-13,Melaka,13,,,
2020-11-13,Negeri Sembilan,83,,,
2020-11-13,Pahang,0,,,
2020-11-13,Perak,13,,,
2020-11-13,Perlis,0,,,
2020-11-13,Penang,42,,,
2020-11-13,Sabah,556,,,
2020-11-13,Sarawak,13,,,
2020-11-13,Selangor,364,,,
2020-11-13,Terengganu,0,,,
2020-11-13,Kuala Lumpur,202,,,
2020-11-13,Labuan,4,,,
2020-11-13,Putrajaya,1,,,
2020-11-14,Johor,15,,,
2020-11-14,Kedah,10,,,
2020-11-14,Kelantan,5,,,
2020-11-14,Melaka,6,,,
2020-11-14,Negeri Sembilan,371,,,
2020-11-14,Pahang,0,,,
2020-11-14,Perak,53,,,
2020-11-14,Perlis,0,,,
2020-11-14,Penang,34,,,
2020-11-14,Sabah,391,,,
2020-11-14,Sarawak,4,,,
2020-11-14,Selangor,200,,,
2020-11-14,Terengganu,0,,,
2020-11-14,Kuala Lumpur,13,,,
2020-11-14,Labuan,8,,,
2020-11-14,Putrajaya,4,,,
2020-11-15,Johor,9,,,
2020-11-15,Kedah,8,,,
2020-11-15,Kelantan,1,,,
2020-11-15,Melaka,2,,,
2020-11-15,Negeri Sembilan,48,,,
2020-11-15,Pahang,0,,,
2020-11-15,Perak,21,,,
2020-11-15,Perlis,1,,,
2020-11-15,Penang,42,,,
2020-11-15,Sabah,381,,,
2020-11-15,Sarawak,4,,,
2020-11-15,Selangor,185,,,
2020-11-15,Terengganu,0,,,
2020-11-15,Kuala Lumpur,475,,,
2020-11-15,Labuan,30,,,
2020-11-15,Putrajaya,1,,,
2020-11-16,Johor,8,,,
2020-11-16,Kedah,10,,,
2020-11-16,Kelantan,7,,,
2020-11-16,Melaka,1,,,
2020-11-16,Negeri Sembilan,90,,,
2020-11-16,Pahang,0,,,
2020-11-16,Perak,116,,,
2020-11-16,Perlis,0,,,
2020-11-16,Penang,26,,,
2020-11-16,Sabah,288,,,
2020-11-16,Sarawak,1,,,
2020-11-16,Selangor,151,,,
2020-11-16,Terengganu,4,,,
2020-11-16,Kuala Lumpur,392,,,
2020-11-16,Labuan,8,,,
2020-11-16,Putrajaya,1,,,
2020-11-17,Johor,14,,,
2020-11-17,Kedah,8,,,
2020-11-17,Kelantan,19,,,
2020-11-17,Melaka,2,,,
2020-11-17,Negeri Sembilan,67,,,
2020-11-17,Pahang,0,,,
2020-11-17,Perak,47,,,
2020-11-17,Perlis,0,,,
2020-11-17,Penang,33,,,
2020-11-17,Sabah,499,,,
2020-11-17,Sarawak,1,,,
2020-11-17,Selangor,271,,,
2020-11-17,Terengganu,1,,,
2020-11-17,Kuala Lumpur,245,,,
2020-11-17,Labuan,1,,,
2020-11-17,Putrajaya,2,,,
2020-11-18,Johor,3,,,
2020-11-18,Kedah,11,,,
2020-11-18,Kelantan,3,,,
2020-11-18,Melaka,4,,,
2020-11-18,Negeri Sembilan,31,,,
2020-11-18,Pahang,0,,,
2020-11-18,Perak,16,,,
2020-11-18,Perlis,0,,,
2020-11-18,Penang,16,,,
2020-11-18,Sabah,387,,,
2020-11-18,Sarawak,3,,,
2020-11-18,Selangor,141,,,
2020-11-18,Terengganu,0,,,
2020-11-18,Kuala Lumpur,31,,,
2020-11-18,Labuan,13,,,
2020-11-18,Putrajaya,1,,,
2020-11-19,Johor,15,,,
2020-11-19,Kedah,7,,,
2020-11-19,Kelantan,17,,,
2020-11-19,Melaka,1,,,
2020-11-19,Negeri Sembilan,32,,,
2020-11-19,Pahang,0,,,
2020-11-19,Perak,48,,,
2020-11-19,Perlis,0,,,
2020-11-19,Penang,8,,,
2020-11-19,Sabah,660,,,
2020-11-19,Sarawak,8,,,
2020-11-19,Selangor,407,,,
2020-11-19,Terengganu,0,,,
2020-11-19,Kuala Lumpur,72,,,
2020-11-19,Labuan,15,,,
2020-11-19,Putrajaya,0,,,
2020-11-20,Johor,9,,,
2020-11-20,Kedah,19,,,
2020-11-20,Kelantan,7,,,
2020-11-20,Melaka,2,,,
2020-11-20,Negeri Sembilan,153,,,
2020-11-20,Pahang,0,,,
2020-11-20,Perak,24,,,
2020-11-20,Perlis,0,,,
2020-11-20,Penang,25,,,
2020-11-20,Sabah,512,,,
2020-11-20,Sarawak,2,,,
2020-11-20,Selangor,153,,,
2020-11-20,Terengganu,4,,,
2020-11-20,Kuala Lumpur,46,,,
2020-11-20,Labuan,1,,,
2020-11-20,Putrajaya,1,,,
2020-11-21,Johor,33,,,
2020-11-21,Kedah,6,,,
2020-11-21,Kelantan,7,,,
2020-11-21,Melaka,0,,,
2020-11-21,Negeri Sembilan,121,,,
2020-11-21,Pahang,0,,,
2020-11-21,Perak,29,,,
2020-11-21,Perlis,0,,,
2020-11-21,Penang,17,,,
2020-11-21,Sabah,346,,,
2020-11-21,Sarawak,0,,,
2020-11-21,Selangor,402,,,
2020-11-21,Terengganu,0,,,
2020-11-21,Kuala Lumpur,68,,,
2020-11-21,Labuan,12,,,
2020-11-21,Putrajaya,0,,,
2020-11-22,Johor,9,,,
2020-11-22,Kedah,16,,,
2020-11-22,Kelantan,8,,,
2020-11-22,Melaka,5,,,
2020-11-22,Negeri Sembilan,29,,,
2020-11-22,Pahang,0,,,
2020-11-22,Perak,55,,,
2020-11-22,Perlis,1,,,
2020-11-22,Penang,15,,,
2020-11-22,Sabah,311,,,
2020-11-22,Sarawak,0,,,
2020-11-22,Selangor,603,,,
2020-11-22,Terengganu,0,,,
2020-11-22,Kuala Lumpur,30,,,
2020-11-22,Labuan,13,,,
2020-11-22,Putrajaya,1,,,
2020-11-23,Johor,15,,,
2020-11-23,Kedah,36,,,
2020-11-23,Kelantan,9,,,
2020-11-23,Melaka,0,,,
2020-11-23,Negeri Sembilan,41,,,
2020-11-23,Pahang,0,,,
2020-11-23,Perak,81,,,
2020-11-23,Perlis,1,,,
2020-11-23,Penang,12,,,
2020-11-23,Sabah,289,,,
2020-11-23,Sarawak,0,,,
2020-11-23,Selangor,1203,,,
2020-11-23,Terengganu,0,,,
2020-11-23,Kuala Lumpur,196,,,
2020-11-23,Labuan,0,,,
2020-11-23,Putrajaya,1,,,
2020-11-24,Johor,19,,,
2020-11-24,Kedah,14,,,
2020-11-24,Kelantan,6,,,
2020-11-24,Melaka,2,,,
2020-11-24,Negeri Sembilan,73,,,
2020-11-24,Pahang,0,,,
2020-11-24,Perak,112,,,
2020-11-24,Perlis,0,,,
2020-11-24,Penang,15,,,
2020-11-24,Sabah,232,,,
2020-11-24,Sarawak,1,,,
2020-11-24,Selangor,1623,,,
2020-11-24,Terengganu,0,,,
2020-11-24,Kuala Lumpur,90,,,
2020-11-24,Labuan,1,,,
2020-11-24,Putrajaya,0,,,
2020-11-25,Johor,30,,,
2020-11-25,Kedah,24,,,
2020-11-25,Kelantan,8,,,
2020-11-25,Melaka,1,,,
2020-11-25,Negeri Sembilan,318,,,
2020-11-25,Pahang,2,,,
2020-11-25,Perak,80,,,
2020-11-25,Perlis,0,,,
2020-11-25,Penang,14,,,
2020-11-25,Sabah,293,,,
2020-11-25,Sarawak,2,,,
2020-11-25,Selangor,115,,,
2020-11-25,Terengganu,1,,,
2020-11-25,Kuala Lumpur,44,,,
2020-11-25,Labuan,37,,,
2020-11-25,Putrajaya,1,,,
2020-11-26,Johor,60,,,
2020-11-26,Kedah,24,,,
2020-11-26,Kelantan,28,,,
2020-11-26,Melaka,0,,,
2020-11-26,Negeri Sembilan,158,,,
2020-11-26,Pahang,0,,,
2020-11-26,Perak,79,,,
2020-11-26,Perlis,0,,,
2020-11-26,Penang,17,,,
2020-11-26,Sabah,326,,,
2020-11-26,Sarawak,4,,,
2020-11-26,Selangor,161,,,
2020-11-26,Terengganu,1,,,
2020-11-26,Kuala Lumpur,59,,,
2020-11-26,Labuan,13,,,
2020-11-26,Putrajaya,5,,,
2020-11-27,Johor,33,,,
2020-11-27,Kedah,25,,,
2020-11-27,Kelantan,5,,,
2020-11-27,Melaka,0,,,
2020-11-27,Negeri Sembilan,167,,,
2020-11-27,Pahang,3,,,
2020-11-27,Perak,42,,,
2020-11-27,Perlis,0,,,
2020-11-27,Penang,64,,,
2020-11-27,Sabah,441,,,
2020-11-27,Sarawak,0,,,
2020-11-27,Selangor,175,,,
2020-11-27,Terengganu,0,,,
2020-11-27,Kuala Lumpur,154,,,
2020-11-27,Labuan,0,,,
2020-11-27,Putrajaya,0,,,
2020-11-28,Johor,46,,,
2020-11-28,Kedah,17,,,
2020-11-28,Kelantan,18,,,
2020-11-28,Melaka,1,,,
2020-11-28,Negeri Sembilan,41,,,
2020-11-28,Pahang,0,,,
2020-11-28,Perak,167,,,
2020-11-28,Perlis,0,,,
2020-11-28,Penang,92,,,
2020-11-28,Sabah,476,,,
2020-11-28,Sarawak,0,,,
2020-11-28,Selangor,266,,,
2020-11-28,Terengganu,0,,,
2020-11-28,Kuala Lumpur,191,,,
2020-11-28,Labuan,0,,,
2020-11-28,Putrajaya,0,,,
2020-11-29,Johor,37,,,
2020-11-29,Kedah,52,,,
2020-11-29,Kelantan,6,,,
2020-11-29,Melaka,1,,,
2020-11-29,Negeri Sembilan,32,,,
2020-11-29,Pahang,1,,,
2020-11-29,Perak,77,,,
2020-11-29,Perlis,0,,,
2020-11-29,Penang,46,,,
2020-11-29,Sabah,290,,,
2020-11-29,Sarawak,0,,,
2020-11-29,Selangor,238,,,
2020-11-29,Terengganu,1,,,
2020-11-29,Kuala Lumpur,493,,,
2020-11-29,Labuan,35,,,
2020-11-29,Putrajaya,0,,,
2020-11-30,Johor,54,,,
2020-11-30,Kedah,31,,,
2020-11-30,Kelantan,1,,,
2020-11-30,Melaka,0,,,
2020-11-30,Negeri Sembilan,141,,,
2020-11-30,Pahang,2,,,
2020-11-30,Perak,43,,,
2020-11-30,Perlis,0,,,
2020-11-30,Penang,60,,,
2020-11-30,Sabah,326,,,
2020-11-30,Sarawak,2,,,
2020-11-30,Selangor,402,,,
2020-11-30,Terengganu,0,,,
2020-11-30,Kuala Lumpur,119,,,
2020-11-30,Labuan,30,,,
2020-11-30,Putrajaya,1,,,
2020-12-01,Johor,68,-99.72523927673954,-99.705918446123,-99.52485935302391
2020-12-01,Kedah,21,-99.91065389897746,-99.88542875764041,-99.81128105954055
2020-12-01,Kelantan,10,-99.97532869855034,-99.96500901297453,-99.90775316455696
2020-12-01,Melaka,0,-99.92585318907398,-99.91941811377913,-99.8775140646976
2020-12-01,Negeri Sembilan,146,-99.92381247904338,-99.91088551324896,-99.8699484294421
2020-12-01,Pahang,0,-99.91432071130716,-99.90730451248342,-99.84580989217065
2020-12-01,Perak,13,-99.85277087417298,-99.83928662076653,-99.71177918424753
2020-12-01,Perlis,0,-99.98048566715855,-99.96906766221055,-99.95747187060478
2020-12-01,Penang,29,-99.83637072756127,-99.81986690574074,-99.74606188466947
